TreeID,date,spp,id,brown_perc,diam_mm,temp,water,weight,day,week
PIFL40,2025-09-19T07:00:00Z,PIFL,40,10,NA,heatwave,drought,372.6,60,9
PIFL41,2025-09-19T07:00:00Z,PIFL,41,10,NA,heatwave,water,545.5,60,9
PIFL42,2025-09-19T07:00:00Z,PIFL,42,10,NA,heatwave,drought,229.5,60,9
PIFL43,2025-09-19T07:00:00Z,PIFL,43,10,NA,heatwave,drought,229.8,60,9
PIFL44,2025-09-19T07:00:00Z,PIFL,44,10,NA,heatwave,drought,304.6,60,9
PIFL45,2025-09-19T07:00:00Z,PIFL,45,10,NA,heatwave,drought,242.9,60,9
PIFL46,2025-09-19T07:00:00Z,PIFL,46,10,NA,heatwave,water,538.8,60,9
PIFL47,2025-09-19T07:00:00Z,PIFL,47,10,NA,heatwave,drought,327.9,60,9
PIFL48,2025-09-19T07:00:00Z,PIFL,48,10,NA,heatwave,drought,235.3,60,9
PIFL49,2025-09-19T07:00:00Z,PIFL,49,10,NA,heatwave,drought,252.7,60,9
PIFL50,2025-09-19T07:00:00Z,PIFL,50,10,NA,heatwave,drought,282,60,9
PIFL51,2025-09-19T07:00:00Z,PIFL,51,10,NA,heatwave,drought,229.8,60,9
PIFL52,2025-09-19T07:00:00Z,PIFL,52,10,NA,heatwave,water,558,60,9
PIFL53,2025-09-19T07:00:00Z,PIFL,53,10,NA,heatwave,drought,325.1,60,9
PIFL54,2025-09-19T07:00:00Z,PIFL,54,10,NA,heatwave,drought,282.3,60,9
PIFL55,2025-09-19T07:00:00Z,PIFL,55,10,NA,heatwave,water,498.7,60,9
PIFL56,2025-09-19T07:00:00Z,PIFL,56,10,NA,heatwave,drought,279.2,60,9
PIFL57,2025-09-19T07:00:00Z,PIFL,57,10,NA,heatwave,drought,264.1,60,9
PIFL58,2025-09-19T07:00:00Z,PIFL,58,10,NA,heatwave,drought,244.2,60,9
PIFL59,2025-09-19T07:00:00Z,PIFL,59,10,NA,heatwave,drought,235.9,60,9
PIFL60,2025-09-19T07:00:00Z,PIFL,60,10,NA,heatwave,drought,227.5,60,9
PIFL1,2025-09-26T07:00:00Z,PIFL,1,10,NA,ambient,water,555.3,67,10
PIFL2,2025-09-26T07:00:00Z,PIFL,2,10,NA,ambient,drought,351.9,67,10
PIFL3,2025-09-26T07:00:00Z,PIFL,3,10,NA,ambient,drought,302.1,67,10
PIFL4,2025-09-26T07:00:00Z,PIFL,4,10,NA,ambient,drought,246.7,67,10
PIFL5,2025-09-26T07:00:00Z,PIFL,5,10,NA,ambient,drought,288.7,67,10
PIFL6,2025-09-26T07:00:00Z,PIFL,6,10,NA,ambient,drought,276.5,67,10
PIFL7,2025-09-26T07:00:00Z,PIFL,7,10,NA,ambient,drought,235.5,67,10
PIFL8,2025-09-26T07:00:00Z,PIFL,8,10,NA,ambient,drought,375.4,67,10
PIFL9,2025-09-26T07:00:00Z,PIFL,9,10,NA,ambient,water,575,67,10
PIFL10,2025-09-26T07:00:00Z,PIFL,10,10,NA,ambient,drought,231.2,67,10
PIFL11,2025-09-26T07:00:00Z,PIFL,11,10,NA,ambient,drought,297.5,67,10
PIFL12,2025-09-26T07:00:00Z,PIFL,12,10,NA,ambient,water,572.7,67,10
PIFL13,2025-09-26T07:00:00Z,PIFL,13,10,NA,ambient,drought,236.5,67,10
PIFL14,2025-09-26T07:00:00Z,PIFL,14,10,NA,ambient,drought,332.9,67,10
PIFL15,2025-09-26T07:00:00Z,PIFL,15,10,NA,ambient,drought,244.2,67,10
PIFL16,2025-09-26T07:00:00Z,PIFL,16,10,NA,ambient,drought,333.9,67,10
PIFL17,2025-09-26T07:00:00Z,PIFL,17,10,NA,ambient,drought,244,67,10
PIFL18,2025-09-26T07:00:00Z,PIFL,18,10,NA,ambient,drought,251.9,67,10
PIFL19,2025-09-26T07:00:00Z,PIFL,19,10,NA,ambient,drought,297.4,67,10
PIFL20,2025-09-26T07:00:00Z,PIFL,20,10,NA,ambient,drought,302.9,67,10
PIFL21,2025-09-26T07:00:00Z,PIFL,21,10,NA,ambient,water,572.1,67,10
PIFL22,2025-09-26T07:00:00Z,PIFL,22,10,NA,ambient,drought,325.2,67,10
PIFL23,2025-09-26T07:00:00Z,PIFL,23,10,NA,ambient,drought,286.6,67,10
PIFL24,2025-09-26T07:00:00Z,PIFL,24,10,NA,ambient,drought,433.4,67,10
PIFL25,2025-09-26T07:00:00Z,PIFL,25,10,NA,ambient,drought,408.1,67,10
PIFL26,2025-09-26T07:00:00Z,PIFL,26,10,NA,ambient,drought,261.2,67,10
PIFL27,2025-09-26T07:00:00Z,PIFL,27,10,NA,ambient,drought,361.5,67,10
PIFL28,2025-09-26T07:00:00Z,PIFL,28,10,NA,ambient,water,555.5,67,10
PIFL29,2025-09-26T07:00:00Z,PIFL,29,10,NA,ambient,drought,280.7,67,10
PIFL30,2025-09-26T07:00:00Z,PIFL,30,10,NA,ambient,drought,236.9,67,10
PIFL31,2025-09-26T07:00:00Z,PIFL,31,10,NA,heatwave,drought,244,67,10
PIFL32,2025-09-26T07:00:00Z,PIFL,32,10,NA,heatwave,drought,233.1,67,10
PIFL33,2025-09-26T07:00:00Z,PIFL,33,10,NA,heatwave,drought,264.5,67,10
PIFL34,2025-09-26T07:00:00Z,PIFL,34,10,NA,heatwave,drought,248.5,67,10
PIFL35,2025-09-26T07:00:00Z,PIFL,35,10,NA,heatwave,drought,229.8,67,10
PIFL36,2025-09-26T07:00:00Z,PIFL,36,10,NA,heatwave,water,553.1,67,10
PIFL37,2025-09-26T07:00:00Z,PIFL,37,10,NA,heatwave,drought,345.6,67,10
PIFL38,2025-09-26T07:00:00Z,PIFL,38,10,NA,heatwave,drought,227.8,67,10
PIFL39,2025-09-26T07:00:00Z,PIFL,39,10,NA,heatwave,drought,298.4,67,10
PIFL40,2025-09-26T07:00:00Z,PIFL,40,10,NA,heatwave,drought,369.8,67,10
PIFL41,2025-09-26T07:00:00Z,PIFL,41,10,NA,heatwave,water,561.8,67,10
PIFL42,2025-09-26T07:00:00Z,PIFL,42,10,NA,heatwave,drought,226.1,67,10
PIFL43,2025-09-26T07:00:00Z,PIFL,43,10,NA,heatwave,drought,225.4,67,10
PIFL44,2025-09-26T07:00:00Z,PIFL,44,10,NA,heatwave,drought,294.7,67,10
PIFL45,2025-09-26T07:00:00Z,PIFL,45,10,NA,heatwave,drought,238.2,67,10
PIFL46,2025-09-26T07:00:00Z,PIFL,46,10,NA,heatwave,water,559,67,10
PIFL47,2025-09-26T07:00:00Z,PIFL,47,10,NA,heatwave,drought,320.7,67,10
PIFL48,2025-09-26T07:00:00Z,PIFL,48,10,NA,heatwave,drought,232.3,67,10
PIFL49,2025-09-26T07:00:00Z,PIFL,49,10,NA,heatwave,drought,242.9,67,10
PIFL50,2025-09-26T07:00:00Z,PIFL,50,10,NA,heatwave,drought,270.4,67,10
PIFL51,2025-09-26T07:00:00Z,PIFL,51,10,NA,heatwave,drought,225.7,67,10
PIFL52,2025-09-26T07:00:00Z,PIFL,52,10,NA,heatwave,water,567,67,10
PIFL53,2025-09-26T07:00:00Z,PIFL,53,10,NA,heatwave,drought,318.8,67,10
PIFL54,2025-09-26T07:00:00Z,PIFL,54,10,NA,heatwave,drought,271.3,67,10
PIFL55,2025-09-26T07:00:00Z,PIFL,55,10,NA,heatwave,water,520.1,67,10
PIFL56,2025-09-26T07:00:00Z,PIFL,56,10,NA,heatwave,drought,269.3,67,10
PIFL57,2025-09-26T07:00:00Z,PIFL,57,10,NA,heatwave,drought,257.1,67,10
PIFL58,2025-09-26T07:00:00Z,PIFL,58,10,NA,heatwave,drought,238.8,67,10
PIFL59,2025-09-26T07:00:00Z,PIFL,59,10,NA,heatwave,drought,231.6,67,10
PIFL60,2025-09-26T07:00:00Z,PIFL,60,10,NA,heatwave,drought,223.5,67,10
PIFL1,2025-10-03T07:00:00Z,PIFL,1,10,6.4,ambient,water,548.7,74,11
PIFL2,2025-10-03T07:00:00Z,PIFL,2,10,NA,ambient,drought,335.3,74,11
PIFL3,2025-10-03T07:00:00Z,PIFL,3,10,5.6,ambient,drought,283.8,74,11
PIFL4,2025-10-03T07:00:00Z,PIFL,4,10,NA,ambient,drought,236.3,74,11
PIFL5,2025-10-03T07:00:00Z,PIFL,5,10,NA,ambient,drought,271.2,74,11
PIFL6,2025-10-03T07:00:00Z,PIFL,6,10,NA,ambient,drought,236.4,74,11
PIFL7,2025-10-03T07:00:00Z,PIFL,7,10,NA,ambient,drought,229.5,74,11
PIFL8,2025-10-03T07:00:00Z,PIFL,8,10,NA,ambient,drought,355.9,74,11
PIFL9,2025-10-03T07:00:00Z,PIFL,9,10,5.7,ambient,water,568.2,74,11
PIFL10,2025-10-03T07:00:00Z,PIFL,10,10,5.5,ambient,drought,224.8,74,11
PIFL11,2025-10-03T07:00:00Z,PIFL,11,10,NA,ambient,drought,282.4,74,11
PIFL12,2025-10-03T07:00:00Z,PIFL,12,10,5.7,ambient,water,572.3,74,11
PIFL13,2025-10-03T07:00:00Z,PIFL,13,10,NA,ambient,drought,230.4,74,11
PIFL14,2025-10-03T07:00:00Z,PIFL,14,10,NA,ambient,drought,315.3,74,11
PIFL15,2025-10-03T07:00:00Z,PIFL,15,10,NA,ambient,drought,234.1,74,11
PIFL16,2025-10-03T07:00:00Z,PIFL,16,10,NA,ambient,drought,318,74,11
PIFL17,2025-10-03T07:00:00Z,PIFL,17,10,4.6,ambient,drought,236.2,74,11
PIFL18,2025-10-03T07:00:00Z,PIFL,18,10,NA,ambient,drought,240,74,11
PIFL19,2025-10-03T07:00:00Z,PIFL,19,10,NA,ambient,drought,279.1,74,11
PIFL20,2025-10-03T07:00:00Z,PIFL,20,10,NA,ambient,drought,287.6,74,11
PIFL21,2025-10-03T07:00:00Z,PIFL,21,10,5,ambient,water,566.3,74,11
PIFL22,2025-10-03T07:00:00Z,PIFL,22,10,NA,ambient,drought,304.2,74,11
PIFL23,2025-10-03T07:00:00Z,PIFL,23,10,NA,ambient,drought,264.7,74,11
PIFL24,2025-10-03T07:00:00Z,PIFL,24,10,NA,ambient,drought,416.8,74,11
PIFL25,2025-10-03T07:00:00Z,PIFL,25,10,NA,ambient,drought,395.2,74,11
PIFL26,2025-10-03T07:00:00Z,PIFL,26,10,NA,ambient,drought,248.7,74,11
PIFL27,2025-10-03T07:00:00Z,PIFL,27,10,5.5,ambient,drought,337.2,74,11
PIFL28,2025-10-03T07:00:00Z,PIFL,28,10,5.9,ambient,water,536.7,74,11
PIFL29,2025-10-03T07:00:00Z,PIFL,29,10,6.6,ambient,drought,256.8,74,11
PIFL30,2025-10-03T07:00:00Z,PIFL,30,10,NA,ambient,drought,228.5,74,11
PIFL31,2025-10-03T07:00:00Z,PIFL,31,10,NA,heatwave,drought,235.6,74,11
PIFL32,2025-10-03T07:00:00Z,PIFL,32,10,NA,heatwave,drought,223.7,74,11
PIFL33,2025-10-03T07:00:00Z,PIFL,33,10,NA,heatwave,drought,248.2,74,11
PIFL34,2025-10-03T07:00:00Z,PIFL,34,10,NA,heatwave,drought,237.6,74,11
PIFL35,2025-10-03T07:00:00Z,PIFL,35,10,NA,heatwave,drought,223.8,74,11
PIFL36,2025-10-03T07:00:00Z,PIFL,36,10,5.6,heatwave,water,540.1,74,11
PIFL37,2025-10-03T07:00:00Z,PIFL,37,10,NA,heatwave,drought,328.9,74,11
PIFL38,2025-10-03T07:00:00Z,PIFL,38,10,NA,heatwave,drought,222.5,74,11
PIFL39,2025-10-03T07:00:00Z,PIFL,39,10,NA,heatwave,drought,277.6,74,11
PIFL40,2025-10-03T07:00:00Z,PIFL,40,10,6,heatwave,drought,354,74,11
PIFL41,2025-10-03T07:00:00Z,PIFL,41,10,6.2,heatwave,water,545.7,74,11
PIFL42,2025-10-03T07:00:00Z,PIFL,42,10,NA,heatwave,drought,222.1,74,11
PIFL43,2025-10-03T07:00:00Z,PIFL,43,10,5,heatwave,drought,220.6,74,11
PIFL44,2025-10-03T07:00:00Z,PIFL,44,10,NA,heatwave,drought,280.1,74,11
PIFL45,2025-10-03T07:00:00Z,PIFL,45,10,NA,heatwave,drought,233.2,74,11
PIFL46,2025-10-03T07:00:00Z,PIFL,46,10,5.3,heatwave,water,535.4,74,11
PIFL47,2025-10-03T07:00:00Z,PIFL,47,10,6.2,heatwave,drought,302.7,74,11
PIFL48,2025-10-03T07:00:00Z,PIFL,48,10,NA,heatwave,drought,227.8,74,11
PIFL49,2025-10-03T07:00:00Z,PIFL,49,10,NA,heatwave,drought,232,74,11
PIFL50,2025-10-03T07:00:00Z,PIFL,50,10,NA,heatwave,drought,257.2,74,11
PIFL51,2025-10-03T07:00:00Z,PIFL,51,10,NA,heatwave,drought,220.5,74,11
PIFL52,2025-10-03T07:00:00Z,PIFL,52,10,5.7,heatwave,water,551.9,74,11
PIFL53,2025-10-03T07:00:00Z,PIFL,53,10,NA,heatwave,drought,301.4,74,11
PIFL54,2025-10-03T07:00:00Z,PIFL,54,10,5.9,heatwave,drought,255.2,74,11
PIFL55,2025-10-03T07:00:00Z,PIFL,55,10,6.3,heatwave,water,499.8,74,11
PIFL56,2025-10-03T07:00:00Z,PIFL,56,10,NA,heatwave,drought,258,74,11
PIFL57,2025-10-03T07:00:00Z,PIFL,57,10,5.7,heatwave,drought,248.7,74,11
PIFL58,2025-10-03T07:00:00Z,PIFL,58,10,NA,heatwave,drought,232.4,74,11
PIFL59,2025-10-03T07:00:00Z,PIFL,59,10,NA,heatwave,drought,226.2,74,11
PIFL60,2025-10-03T07:00:00Z,PIFL,60,10,NA,heatwave,drought,218.6,74,11
PIFL1,2025-10-10T07:00:00Z,PIFL,1,10,NA,ambient,water,516.8,81,12
PIFL2,2025-10-10T07:00:00Z,PIFL,2,10,NA,ambient,drought,313.3,81,12
PIFL3,2025-10-10T07:00:00Z,PIFL,3,10,NA,ambient,drought,264.6,81,12
PIFL4,2025-10-10T07:00:00Z,PIFL,4,10,NA,ambient,drought,228.5,81,12
PIFL5,2025-10-10T07:00:00Z,PIFL,5,10,NA,ambient,drought,257.7,81,12
PIFL6,2025-10-10T07:00:00Z,PIFL,6,10,NA,ambient,drought,252.7,81,12
PIFL7,2025-10-10T07:00:00Z,PIFL,7,10,NA,ambient,drought,224.6,81,12
PIFL8,2025-10-10T07:00:00Z,PIFL,8,10,NA,ambient,drought,325,81,12
PIFL9,2025-10-10T07:00:00Z,PIFL,9,10,NA,ambient,water,536.6,81,12
PIFL10,2025-10-10T07:00:00Z,PIFL,10,10,NA,ambient,drought,220.1,81,12
PIFL11,2025-10-10T07:00:00Z,PIFL,11,10,NA,ambient,drought,265.5,81,12
PIFL12,2025-10-10T07:00:00Z,PIFL,12,10,NA,ambient,water,534.2,81,12
PIFL13,2025-10-10T07:00:00Z,PIFL,13,10,NA,ambient,drought,224.9,81,12
PIFL14,2025-10-10T07:00:00Z,PIFL,14,10,NA,ambient,drought,288.1,81,12
PIFL15,2025-10-10T07:00:00Z,PIFL,15,10,NA,ambient,drought,226.8,81,12
PIFL16,2025-10-10T07:00:00Z,PIFL,16,10,NA,ambient,drought,296.6,81,12
PIFL17,2025-10-10T07:00:00Z,PIFL,17,10,NA,ambient,drought,229.7,81,12
PIFL18,2025-10-10T07:00:00Z,PIFL,18,10,NA,ambient,drought,231.5,81,12
PIFL19,2025-10-10T07:00:00Z,PIFL,19,10,NA,ambient,drought,262.4,81,12
PIFL20,2025-10-10T07:00:00Z,PIFL,20,10,NA,ambient,drought,267.7,81,12
PIFL21,2025-10-10T07:00:00Z,PIFL,21,10,NA,ambient,water,531.4,81,12
PIFL22,2025-10-10T07:00:00Z,PIFL,22,10,NA,ambient,drought,269.3,81,12
PIFL23,2025-10-10T07:00:00Z,PIFL,23,10,NA,ambient,drought,247.2,81,12
PIFL24,2025-10-10T07:00:00Z,PIFL,24,10,NA,ambient,drought,384.9,81,12
PIFL25,2025-10-10T07:00:00Z,PIFL,25,10,NA,ambient,drought,371.7,81,12
PIFL26,2025-10-10T07:00:00Z,PIFL,26,10,NA,ambient,drought,238.4,81,12
PIFL27,2025-10-10T07:00:00Z,PIFL,27,10,NA,ambient,drought,294.8,81,12
PIFL28,2025-10-10T07:00:00Z,PIFL,28,10,NA,ambient,water,485.5,81,12
PIFL29,2025-10-10T07:00:00Z,PIFL,29,10,NA,ambient,drought,239.7,81,12
PIFL30,2025-10-10T07:00:00Z,PIFL,30,10,NA,ambient,drought,221.2,81,12
PIFL31,2025-10-10T07:00:00Z,PIFL,31,10,NA,heatwave,drought,227.8,81,12
PIFL32,2025-10-10T07:00:00Z,PIFL,32,10,NA,heatwave,drought,216.9,81,12
PIFL33,2025-10-10T07:00:00Z,PIFL,33,10,NA,heatwave,drought,235.8,81,12
PIFL34,2025-10-10T07:00:00Z,PIFL,34,10,NA,heatwave,drought,228.8,81,12
PIFL35,2025-10-10T07:00:00Z,PIFL,35,10,NA,heatwave,drought,218.2,81,12
PIFL36,2025-10-10T07:00:00Z,PIFL,36,10,NA,heatwave,water,500.6,81,12
PIFL37,2025-10-10T07:00:00Z,PIFL,37,10,NA,heatwave,drought,304.4,81,12
PIFL38,2025-10-10T07:00:00Z,PIFL,38,10,NA,heatwave,drought,217.8,81,12
PIFL39,2025-10-10T07:00:00Z,PIFL,39,10,NA,heatwave,drought,255.1,81,12
PIFL40,2025-10-10T07:00:00Z,PIFL,40,10,NA,heatwave,drought,329.6,81,12
PIFL41,2025-10-10T07:00:00Z,PIFL,41,10,NA,heatwave,water,497.5,81,12
PIFL42,2025-10-10T07:00:00Z,PIFL,42,10,NA,heatwave,drought,217.9,81,12
PIFL43,2025-10-10T07:00:00Z,PIFL,43,10,NA,heatwave,drought,215.9,81,12
PIFL44,2025-10-10T07:00:00Z,PIFL,44,10,NA,heatwave,drought,266.3,81,12
PIFL45,2025-10-10T07:00:00Z,PIFL,45,10,NA,heatwave,drought,225.7,81,12
PIFL46,2025-10-10T07:00:00Z,PIFL,46,10,NA,heatwave,water,491.1,81,12
PIFL47,2025-10-10T07:00:00Z,PIFL,47,10,NA,heatwave,drought,275.9,81,12
PIFL48,2025-10-10T07:00:00Z,PIFL,48,10,NA,heatwave,drought,223.2,81,12
PIFL49,2025-10-10T07:00:00Z,PIFL,49,10,NA,heatwave,drought,223.7,81,12
PIFL50,2025-10-10T07:00:00Z,PIFL,50,10,NA,heatwave,drought,245.7,81,12
PIFL51,2025-10-10T07:00:00Z,PIFL,51,10,NA,heatwave,drought,215.4,81,12
PIFL52,2025-10-10T07:00:00Z,PIFL,52,10,NA,heatwave,water,508.9,81,12
PIFL53,2025-10-10T07:00:00Z,PIFL,53,10,NA,heatwave,drought,282,81,12
PIFL54,2025-10-10T07:00:00Z,PIFL,54,10,NA,heatwave,drought,242.4,81,12
PIFL55,2025-10-10T07:00:00Z,PIFL,55,10,NA,heatwave,water,451.1,81,12
PIFL56,2025-10-10T07:00:00Z,PIFL,56,10,NA,heatwave,drought,247.7,81,12
PIFL57,2025-10-10T07:00:00Z,PIFL,57,10,NA,heatwave,drought,240.7,81,12
PIFL58,2025-10-10T07:00:00Z,PIFL,58,10,NA,heatwave,drought,226,81,12
PIFL59,2025-10-10T07:00:00Z,PIFL,59,10,NA,heatwave,drought,221.2,81,12
PIFL60,2025-10-10T07:00:00Z,PIFL,60,10,NA,heatwave,drought,213.6,81,12
PIFL1,2025-10-17T07:00:00Z,PIFL,1,10,NA,ambient,water,548.1,88,13
PIFL2,2025-10-17T07:00:00Z,PIFL,2,10,NA,ambient,drought,304.2,88,13
PIFL3,2025-10-17T07:00:00Z,PIFL,3,10,NA,ambient,drought,254.6,88,13
PIFL4,2025-10-17T07:00:00Z,PIFL,4,10,NA,ambient,drought,224.6,88,13
PIFL5,2025-10-17T07:00:00Z,PIFL,5,10,NA,ambient,drought,250,88,13
PIFL6,2025-10-17T07:00:00Z,PIFL,6,10,NA,ambient,drought,247.3,88,13
PIFL7,2025-10-17T07:00:00Z,PIFL,7,10,NA,ambient,drought,222.3,88,13
PIFL8,2025-10-17T07:00:00Z,PIFL,8,10,NA,ambient,drought,313.4,88,13
PIFL9,2025-10-17T07:00:00Z,PIFL,9,10,NA,ambient,water,570.7,88,13
PIFL10,2025-10-17T07:00:00Z,PIFL,10,10,NA,ambient,drought,217.9,88,13
PIFL11,2025-10-17T07:00:00Z,PIFL,11,10,NA,ambient,drought,257.2,88,13
PIFL12,2025-10-17T07:00:00Z,PIFL,12,10,NA,ambient,water,571.3,88,13
PIFL13,2025-10-17T07:00:00Z,PIFL,13,10,NA,ambient,drought,222,88,13
PIFL14,2025-10-17T07:00:00Z,PIFL,14,10,NA,ambient,drought,277.3,88,13
PIFL15,2025-10-17T07:00:00Z,PIFL,15,10,NA,ambient,drought,223.4,88,13
PIFL16,2025-10-17T07:00:00Z,PIFL,16,10,NA,ambient,drought,286.7,88,13
PIFL17,2025-10-17T07:00:00Z,PIFL,17,10,NA,ambient,drought,226.3,88,13
PIFL18,2025-10-17T07:00:00Z,PIFL,18,10,NA,ambient,drought,226.8,88,13
PIFL19,2025-10-17T07:00:00Z,PIFL,19,10,NA,ambient,drought,253.5,88,13
PIFL20,2025-10-17T07:00:00Z,PIFL,20,10,NA,ambient,drought,259.2,88,13
PIFL21,2025-10-17T07:00:00Z,PIFL,21,10,NA,ambient,water,562.4,88,13
PIFL22,2025-10-17T07:00:00Z,PIFL,22,10,NA,ambient,drought,256.9,88,13
PIFL23,2025-10-17T07:00:00Z,PIFL,23,10,NA,ambient,drought,239.6,88,13
PIFL24,2025-10-17T07:00:00Z,PIFL,24,10,NA,ambient,drought,377.1,88,13
PIFL25,2025-10-17T07:00:00Z,PIFL,25,10,NA,ambient,drought,365.5,88,13
PIFL26,2025-10-17T07:00:00Z,PIFL,26,10,NA,ambient,drought,233.1,88,13
PIFL27,2025-10-17T07:00:00Z,PIFL,27,10,NA,ambient,drought,278.5,88,13
PIFL28,2025-10-17T07:00:00Z,PIFL,28,10,NA,ambient,water,540.2,88,13
PIFL29,2025-10-17T07:00:00Z,PIFL,29,10,NA,ambient,drought,232,88,13
PIFL30,2025-10-17T07:00:00Z,PIFL,30,10,NA,ambient,drought,218.1,88,13
PIFL31,2025-10-17T07:00:00Z,PIFL,31,10,NA,heatwave,drought,224.5,88,13
PIFL32,2025-10-17T07:00:00Z,PIFL,32,10,NA,heatwave,drought,214.8,88,13
PIFL33,2025-10-17T07:00:00Z,PIFL,33,10,NA,heatwave,drought,230.7,88,13
PIFL34,2025-10-17T07:00:00Z,PIFL,34,10,NA,heatwave,drought,225.8,88,13
PIFL35,2025-10-17T07:00:00Z,PIFL,35,10,NA,heatwave,drought,216.3,88,13
PIFL36,2025-10-17T07:00:00Z,PIFL,36,10,NA,heatwave,water,539.3,88,13
PIFL37,2025-10-17T07:00:00Z,PIFL,37,10,NA,heatwave,drought,295.7,88,13
PIFL38,2025-10-17T07:00:00Z,PIFL,38,10,NA,heatwave,drought,216.8,88,13
PIFL39,2025-10-17T07:00:00Z,PIFL,39,10,NA,heatwave,drought,246.1,88,13
PIFL40,2025-10-17T07:00:00Z,PIFL,40,10,NA,heatwave,drought,324.6,88,13
PIFL41,2025-10-17T07:00:00Z,PIFL,41,10,NA,heatwave,water,549,88,13
PIFL42,2025-10-17T07:00:00Z,PIFL,42,10,NA,heatwave,drought,216.1,88,13
PIFL43,2025-10-17T07:00:00Z,PIFL,43,10,NA,heatwave,drought,214.8,88,13
PIFL44,2025-10-17T07:00:00Z,PIFL,44,10,NA,heatwave,drought,259.7,88,13
PIFL45,2025-10-17T07:00:00Z,PIFL,45,10,NA,heatwave,drought,222.8,88,13
PIFL46,2025-10-17T07:00:00Z,PIFL,46,10,NA,heatwave,water,544,88,13
PIFL47,2025-10-17T07:00:00Z,PIFL,47,10,NA,heatwave,drought,267.6,88,13
PIFL48,2025-10-17T07:00:00Z,PIFL,48,10,NA,heatwave,drought,222.3,88,13
PIFL49,2025-10-17T07:00:00Z,PIFL,49,10,NA,heatwave,drought,220.9,88,13
PIFL50,2025-10-17T07:00:00Z,PIFL,50,10,NA,heatwave,drought,239.9,88,13
PIFL51,2025-10-17T07:00:00Z,PIFL,51,10,NA,heatwave,drought,213.7,88,13
PIFL52,2025-10-17T07:00:00Z,PIFL,52,10,NA,heatwave,water,538.3,88,13
PIFL53,2025-10-17T07:00:00Z,PIFL,53,10,NA,heatwave,drought,275.1,88,13
PIFL54,2025-10-17T07:00:00Z,PIFL,54,10,NA,heatwave,drought,236.7,88,13
PIFL55,2025-10-17T07:00:00Z,PIFL,55,10,NA,heatwave,water,480.2,88,13
PIFL56,2025-10-17T07:00:00Z,PIFL,56,10,NA,heatwave,drought,242.6,88,13
PIFL57,2025-10-17T07:00:00Z,PIFL,57,10,NA,heatwave,drought,236.8,88,13
PIFL58,2025-10-17T07:00:00Z,PIFL,58,10,NA,heatwave,drought,223.5,88,13
PIFL59,2025-10-17T07:00:00Z,PIFL,59,10,NA,heatwave,drought,219.4,88,13
PIFL60,2025-10-17T07:00:00Z,PIFL,60,10,NA,heatwave,drought,212.2,88,13
PIFL1,2025-10-24T07:00:00Z,PIFL,1,10,NA,ambient,water,503.6,95,14
PIFL2,2025-10-24T07:00:00Z,PIFL,2,10,NA,ambient,drought,281.5,95,14
PIFL3,2025-10-24T07:00:00Z,PIFL,3,10,NA,ambient,drought,241.8,95,14
PIFL4,2025-10-24T07:00:00Z,PIFL,4,10,NA,ambient,drought,217.4,95,14
PIFL5,2025-10-24T07:00:00Z,PIFL,5,10,NA,ambient,drought,239.6,95,14
PIFL6,2025-10-24T07:00:00Z,PIFL,6,10,NA,ambient,drought,238.7,95,14
PIFL7,2025-10-24T07:00:00Z,PIFL,7,10,NA,ambient,drought,217.7,95,14
PIFL8,2025-10-24T07:00:00Z,PIFL,8,10,NA,ambient,drought,284.5,95,14
PIFL9,2025-10-24T07:00:00Z,PIFL,9,10,NA,ambient,water,533.9,95,14
PIFL10,2025-10-24T07:00:00Z,PIFL,10,10,NA,ambient,drought,213.1,95,14
PIFL11,2025-10-24T07:00:00Z,PIFL,11,10,NA,ambient,drought,244.3,95,14
PIFL12,2025-10-24T07:00:00Z,PIFL,12,10,NA,ambient,water,529.3,95,14
PIFL13,2025-10-24T07:00:00Z,PIFL,13,10,NA,ambient,drought,216.5,95,14
PIFL14,2025-10-24T07:00:00Z,PIFL,14,10,NA,ambient,drought,257.8,95,14
PIFL15,2025-10-24T07:00:00Z,PIFL,15,10,NA,ambient,drought,217.9,95,14
PIFL16,2025-10-24T07:00:00Z,PIFL,16,10,NA,ambient,drought,269.1,95,14
PIFL17,2025-10-24T07:00:00Z,PIFL,17,10,NA,ambient,drought,220.5,95,14
PIFL18,2025-10-24T07:00:00Z,PIFL,18,10,NA,ambient,drought,219.5,95,14
PIFL19,2025-10-24T07:00:00Z,PIFL,19,10,NA,ambient,drought,241.7,95,14
PIFL20,2025-10-24T07:00:00Z,PIFL,20,10,NA,ambient,drought,244.4,95,14
PIFL21,2025-10-24T07:00:00Z,PIFL,21,10,NA,ambient,water,518.3,95,14
PIFL22,2025-10-24T07:00:00Z,PIFL,22,10,NA,ambient,drought,236.3,95,14
PIFL23,2025-10-24T07:00:00Z,PIFL,23,10,NA,ambient,drought,228.4,95,14
PIFL24,2025-10-24T07:00:00Z,PIFL,24,10,NA,ambient,drought,350.2,95,14
PIFL25,2025-10-24T07:00:00Z,PIFL,25,10,NA,ambient,drought,346.3,95,14
PIFL26,2025-10-24T07:00:00Z,PIFL,26,10,NA,ambient,drought,225.2,95,14
PIFL27,2025-10-24T07:00:00Z,PIFL,27,10,NA,ambient,drought,249.9,95,14
PIFL28,2025-10-24T07:00:00Z,PIFL,28,10,NA,ambient,water,463.6,95,14
